v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d017647	chr5	205645954	205646551	Zm00001d017647	-	chr5	205645954	205646551	Zm00001eb250980	Zm00001eb250980	-	597
Zm00001d017643	chr5	205612080	205614477	Zm00001d017643	-	chr5	205612080	205614477	Zm00001eb250950	Zm00001eb250950	-	2397
Zm00001d044194	chr3	223547340	223548386	Zm00001d044194	+	chr3	223547340	223548386	Zm00001eb159610	Zm00001eb159610	+	1046
Zm00001d029955	chr1	95417312	95418883	Zm00001d029955	-	chr1	95417312	95418883	Zm00001eb023740	Zm00001eb023740	-	1571
Zm00001d021357	chr7	150981820	150982758	Zm00001d021357	+	chr7	150981820	150982758	Zm00001eb320170	Zm00001eb320170	+	938
Zm00001d033188	chr1	255338024	255339469	Zm00001d033188	-	chr1	255338024	255339469	Zm00001eb050080	Zm00001eb050080	-	1445
Zm00001d004418	chr2	110541676	110542751	Zm00001d004418	-	chr2	110541978	110542751	Zm00001eb088570	Zm00001eb088570	-	773
Zm00001d030174	chr1	109589730	109591010	Zm00001d030174	+	chr1	109589703	109596836	Zm00001eb025570	Zm00001eb025570	+	1280
Zm00001d031189	chr1	183813853	183814236	Zm00001d031189	+	chr1	183813853	183814236	Zm00001eb032850	Zm00001eb032850	+	383
Zm00001d028390	chr1	32779024	32780973	Zm00001d028390	-	chr1	32779024	32780973	Zm00001eb010350	Zm00001eb010350	-	1949
Zm00001d049505	chr4	33064567	33066424	Zm00001d049505	+	chr4	33064567	33066424	Zm00001eb172180	Zm00001eb172180	+	1857
Zm00001d023348	chr10	3813363	3813788	Zm00001d023348	-	chr10	3813363	3813788	Zm00001eb406170	Zm00001eb406170	-	425
Zm00001d002488	chr2	14021909	14022427	Zm00001d002488	-	chr2	14021909	14022427	Zm00001eb072350	Zm00001eb072350	-	518
Zm00001d038907	chr6	174089283	174090503	Zm00001d038907	+	chr6	174089283	174090503	Zm00001eb294830	Zm00001eb294830	+	1220
Zm00001d043970	chr3	217343416	217345623	Zm00001d043970	+	chr3	217343416	217345623	Zm00001eb157640	Zm00001eb157640	+	2207
Zm00001d049903	chr4	51769286	51769660	Zm00001d049903	+	chr4	51769286	51769660	Zm00001eb175740	Zm00001eb175740	+	374
Zm00001d027292	chr1	2010699	2012144	Zm00001d027292	+	chr1	2010699	2012144	Zm00001eb000470	Zm00001eb000470	+	1445
Zm00001d035678	chr6	46989337	46989569	Zm00001d035678	-	.	-1	-1	.	-1	.	0
Zm00001d021918	chr7	169462448	169463488	Zm00001d021918	-	.	-1	-1	.	-1	.	0
Zm00001d003315	chr2	39900135	39901334	Zm00001d003315	-	chr2	39900402	39901334	Zm00001eb079830	Zm00001eb079830	-	932
Zm00001d013725	chr5	19107773	19109081	Zm00001d013725	+	chr5	19107773	19108998	Zm00001eb219040	Zm00001eb219040	+	1225
Zm00001d026130	chr10	140723990	140727555	Zm00001d026130	-	chr10	140724043	140727555	Zm00001eb429200	Zm00001eb429200	-	3512
Zm00001d037519	chr6	134866003	134869852	Zm00001d037519	+	chr6	134866003	134869852	Zm00001eb282100	Zm00001eb282100	+	3849
Zm00001d041330	chr3	113528391	113529199	Zm00001d041330	+	chr3	113528391	113529199	Zm00001eb134870	Zm00001eb134870	+	808
Zm00001d030741	chr1	159089981	159094794	Zm00001d030741	-	chr1	159089981	159096896	Zm00001eb029370	Zm00001eb029370	-	4813
Zm00001d012332	chr8	173831754	173832155	Zm00001d012332	-	chr8	173831754	173832209	Zm00001eb367220	Zm00001eb367220	-	401
Zm00001d035616	chr6	43544628	43546462	Zm00001d035616	+	chr6	43544777	43546462	Zm00001eb266490	Zm00001eb266490	+	1685
Zm00001d006687	chr2	214429659	214430697	Zm00001d006687	+	chr2	214429659	214430697	Zm00001eb107800	Zm00001eb107800	+	1038
Zm00001d003515	chr2	46274055	46275541	Zm00001d003515	-	chr2	46274055	46275541	Zm00001eb081480	Zm00001eb081480	-	1486
Zm00001d044579	chr3	234166511	234167995	Zm00001d044579	-	chr3	234166511	234167995	Zm00001eb162960	Zm00001eb162960	-	1484
Zm00001d030786	chr1	161998469	162009517	Zm00001d030786	+	chr1	161998469	162009517	Zm00001eb029690	Zm00001eb029690	+	11048
Zm00001d026604	chr10	150259705	150262249	Zm00001d026604	+	chr10	150259705	150262249	Zm00001eb433620	Zm00001eb433620	+	2544
Zm00001d027601	chr1	8709884	8711491	Zm00001d027601	-	chr1	8709884	8711491	Zm00001eb003240	Zm00001eb003240	-	1607
Zm00001d033571	chr1	269195544	269199497	Zm00001d033571	+	chr1	269195544	269196089	Zm00001eb053600	Zm00001eb053600	+	545
Zm00001d048413	chr9	159076379	159077814	Zm00001d048413	+	chr9	159076379	159077814	Zm00001eb403150	Zm00001eb403150	+	1435
Zm00001d030464	chr1	134357950	134359557	Zm00001d030464	+	chr1	134357950	134359557	Zm00001eb027550	Zm00001eb027550	+	1607
Zm00001d009931	chr8	90443786	90444657	Zm00001d009931	+	chr8	90443786	90444165	Zm00001eb346820	Zm00001eb346820	+	379
Zm00001d044529	chr3	232865124	232867269	Zm00001d044529	+	chr3	232865124	232867269	Zm00001eb162570	Zm00001eb162570	+	2145
Zm00001d035111	chr6	10945710	10946576	Zm00001d035111	+	chr6	10945710	10946576	Zm00001eb261090	Zm00001eb261090	+	866
Zm00001d037468	chr6	133164800	133169062	Zm00001d037468	+	chr6	133164800	133169062	Zm00001eb281630	Zm00001eb281630	+	4262
Zm00001d038408	chr6	163610940	163611505	Zm00001d038408	-	chr6	163610940	163611505	Zm00001eb289950	Zm00001eb289950	-	565
Zm00001d029851	chr1	89275208	89276425	Zm00001d029851	+	chr1	89275208	89276425	Zm00001eb022960	Zm00001eb022960	+	1217
Zm00001d029531	chr1	74335861	74340062	Zm00001d029531	-	chr1	74335864	74340062	Zm00001eb020140	Zm00001eb020140	-	4198
Zm00001d005284	chr2	167425595	167425939	Zm00001d005284	-	chr2	167425595	167425939	Zm00001eb095580	Zm00001eb095580	-	344
Zm00001d042087	chr3	151042007	151044272	Zm00001d042087	+	chr3	151041968	151043569	Zm00001eb140910	Zm00001eb140910	+	1562
Zm00001d043063	chr3	190089363	190098571	Zm00001d043063	-	chr3	190089363	190098571	Zm00001eb149580	Zm00001eb149580	-	9208
Zm00001d021167	chr7	146096883	146098367	Zm00001d021167	+	chr7	146096883	146098367	Zm00001eb318580	Zm00001eb318580	+	1484
Zm00001d004771	chr2	137951310	137961490	Zm00001d004771	-	chr2	137951655	137961490	Zm00001eb091490	Zm00001eb091490	-	9835
Zm00001d015654	chr5	102953531	102953999	Zm00001d015654	-	chr5	102953531	102954707	Zm00001eb234940	Zm00001eb234940	-	468
Zm00001d020717	chr7	131298502	131301002	Zm00001d020717	-	chr7	131298502	131301002	Zm00001eb314900	Zm00001eb314900	-	2500
Zm00001d042094	chr3	151307997	151309178	Zm00001d042094	-	chr3	151307997	151309178	Zm00001eb141000	Zm00001eb141000	-	1181
Zm00001d019589	chr7	44602997	44604537	Zm00001d019589	+	chr7	44602997	44604599	Zm00001eb306570	Zm00001eb306570	+	1540
Zm00001d053403	chr4	233835738	233837415	Zm00001d053403	+	chr4	233836690	233837400	Zm00001eb204250	Zm00001eb204250	+	710
Zm00001d028855	chr1	48053794	48059829	Zm00001d028855	-	chr1	48053794	48060111	Zm00001eb014440	Zm00001eb014440	-	6035
Zm00001d007514	chr2	233051504	233052752	Zm00001d007514	+	chr2	233051504	233052752	Zm00001eb114360	Zm00001eb114360	+	1248
Zm00001d052030	chr4	178939032	178940717	Zm00001d052030	+	chr4	178938910	178940717	Zm00001eb192360	Zm00001eb192360	+	1685
Zm00001d053192	chr4	222039847	222041898	Zm00001d053192	+	chr4	222039847	222041898	Zm00001eb202550	Zm00001eb202550	+	2051
Zm00001d051130	chr4	147042341	147045674	Zm00001d051130	-	chr4	147042341	147045674	Zm00001eb185040	Zm00001eb185040	-	3333
Zm00001d014054	chr5	31180725	31181396	Zm00001d014054	-	chr5	31180725	31181396	Zm00001eb221960	Zm00001eb221960	-	671
Zm00001d017386	chr5	193077640	193080747	Zm00001d017386	-	chr5	193077640	193080747	Zm00001eb248600	Zm00001eb248600	-	3107
Zm00001d031187	chr1	183732640	183734443	Zm00001d031187	-	.	-1	-1	.	-1	.	0
Zm00001d024063	chr10	40486127	40492450	Zm00001d024063	+	chr10	40490747	40492450	Zm00001eb411850	Zm00001eb411850	+	1703
Zm00001d026512	chr10	148886462	148887480	Zm00001d026512	+	chr10	148886462	148887910	Zm00001eb432740	Zm00001eb432740	+	1018
Zm00001d002011	chr2	4587278	4587790	Zm00001d002011	+	chr2	4587173	4587790	Zm00001eb067800	Zm00001eb067800	+	512
Zm00001d014136	chr5	34008611	34010237	Zm00001d014136	+	chr5	34008611	34010237	Zm00001eb222680	Zm00001eb222680	+	1626
Zm00001d019976	chr7	82935911	82938252	Zm00001d019976	+	chr7	82935911	82938252	Zm00001eb308980	Zm00001eb308980	+	2341
Zm00001d016232	chr5	150717990	150718697	Zm00001d016232	-	chr5	150717990	150718966	Zm00001eb239110	Zm00001eb239110	-	707
Zm00001d040842	chr3	70589059	70591162	Zm00001d040842	-	chr3	70589059	70591162	Zm00001eb131870	Zm00001eb131870	-	2103
Zm00001d013455	chr5	12219683	12220545	Zm00001d013455	+	chr5	12219683	12220545	Zm00001eb216540	Zm00001eb216540	+	862
Zm00001d016056	chr5	141256064	141256896	Zm00001d016056	-	chr5	141253687	141256896	Zm00001eb237860	Zm00001eb237860	-	832
Zm00001d002649	chr2	18299221	18302094	Zm00001d002649	-	chr2	18299221	18302094	Zm00001eb073790	Zm00001eb073790	-	2873
Zm00001d038318	chr6	161355668	161360605	Zm00001d038318	+	chr6	161356626	161360605	Zm00001eb289150	Zm00001eb289150	+	3979
Zm00001d054052	chr4	248899824	248904672	Zm00001d054052	+	chr4	248899824	248908596	Zm00001eb209640	Zm00001eb209640	+	4848
Zm00001d044967	chr9	10090045	10091400	Zm00001d044967	-	chr9	10090045	10091400	Zm00001eb373460	Zm00001eb373460	-	1355
Zm00001d035713	chr6	48309050	48310697	Zm00001d035713	+	chr6	48309050	48310697	Zm00001eb267200	Zm00001eb267200	+	1647
Zm00001d053569	chr4	238262126	238264201	Zm00001d053569	+	chr4	238262126	238264201	Zm00001eb205110	Zm00001eb205110	+	2075
Zm00001d013801	chr5	21129456	21131935	Zm00001d013801	-	chr5	21129456	21131935	Zm00001eb219740	Zm00001eb219740	-	2479
Zm00001d011443	chr8	149975641	149977608	Zm00001d011443	-	chr8	149975641	149977608	Zm00001eb359070	Zm00001eb359070	-	1967
Zm00001d051527	chr4	163294301	163298559	Zm00001d051527	+	chr4	163294301	163298559	Zm00001eb187880	Zm00001eb187880	+	4258
Zm00001d011442	chr8	149971428	149972963	Zm00001d011442	-	chr8	149971428	149972963	Zm00001eb359060	Zm00001eb359060	-	1535
Zm00001d052883	chr4	205127522	205130225	Zm00001d052883	+	chr4	205127522	205130344	Zm00001eb199780	Zm00001eb199780	+	2703
Zm00001d017611	chr5	204299066	204300708	Zm00001d017611	-	chr5	204299066	204300708	Zm00001eb250680	Zm00001eb250680	-	1642
Zm00001d002714	chr2	20224149	20225039	Zm00001d002714	+	chr2	20224149	20224851	Zm00001eb074420	Zm00001eb074420	+	702
Zm00001d035859	chr6	63490822	63491289	Zm00001d035859	+	chr6	63490822	63491289	Zm00001eb268360	Zm00001eb268360	+	467
Zm00001d016730	chr5	173501200	173502510	Zm00001d016730	-	chr5	173501200	173502504	Zm00001eb243070	Zm00001eb243070	-	1304
Zm00001d049834	chr4	47399905	47400650	Zm00001d049834	-	chr4	47399879	47400650	Zm00001eb175270	Zm00001eb175270	-	745
Zm00001d004585	chr2	139597030	139597248	Zm00001d004585	+	.	-1	-1	.	-1	.	0
Zm00001d038375	chr6	162860712	162868914	Zm00001d038375	+	chr6	162862282	162869006	Zm00001eb289690	Zm00001eb289690	+	6632
Zm00001d021909	chr7	169363055	169364293	Zm00001d021909	-	chr7	169363055	169364317	Zm00001eb325430	Zm00001eb325430	-	1238
Zm00001d044410	chr3	229304266	229305531	Zm00001d044410	-	chr3	229304266	229305531	Zm00001eb161470	Zm00001eb161470	-	1265
Zm00001d010398	chr8	112705760	112707124	Zm00001d010398	-	chr8	112705760	112707124	Zm00001eb350270	Zm00001eb350270	-	1364
Zm00001d002402	chr2	12216969	12219042	Zm00001d002402	+	chr2	12216969	12219042	Zm00001eb071570	Zm00001eb071570	+	2073
Zm00001d002400	chr2	12206440	12208293	Zm00001d002400	+	.	-1	-1	.	-1	.	0
Zm00001d037113	chr6	119680345	119683635	Zm00001d037113	+	chr6	119680345	119683635	Zm00001eb278630	Zm00001eb278630	+	3290
Zm00001d013945	chr5	25955698	25956294	Zm00001d013945	-	chr5	25955698	25956294	Zm00001eb221000	Zm00001eb221000	-	596
Zm00001d038279	chr6	160188175	160188703	Zm00001d038279	-	chr6	160185825	160188703	Zm00001eb288810	Zm00001eb288810	-	528
Zm00001d038015	chr6	152243803	152244714	Zm00001d038015	+	chr6	152243803	152244714	Zm00001eb286420	Zm00001eb286420	+	911
Zm00001d004503	chr2	115434491	115435816	Zm00001d004503	-	.	-1	-1	.	-1	.	0
Zm00001d046161	chr9	70445210	70445569	Zm00001d046161	+	.	-1	-1	.	-1	.	0
Zm00001d042751	chr3	181116485	181116997	Zm00001d042751	-	chr3	181116485	181116997	Zm00001eb146930	Zm00001eb146930	-	512
Zm00001d042750	chr3	181097672	181098370	Zm00001d042750	+	chr3	181097672	181098370	Zm00001eb146920	Zm00001eb146920	+	698
Zm00001d034076	chr1	285089044	285094209	Zm00001d034076	+	chr1	285088866	285094209	Zm00001eb057860	Zm00001eb057860	+	5165
Zm00001d036364	chr6	92378226	92379316	Zm00001d036364	+	chr6	92378226	92379316	Zm00001eb272040	Zm00001eb272040	+	1090
Zm00001d038783	chr6	171640589	171641233	Zm00001d038783	+	chr6	171640460	171641233	Zm00001eb293600	Zm00001eb293600	+	644
Zm00001d034091	chr1	285451954	285454145	Zm00001d034091	+	chr1	285451957	285454145	Zm00001eb058020	Zm00001eb058020	+	2188
Zm00001d026648	chr10	150819223	150819606	Zm00001d026648	-	chr10	150819223	150819606	Zm00001eb434020	Zm00001eb434020	-	383
Zm00001d029525	chr1	73893808	73896793	Zm00001d029525	-	chr1	73893808	73896793	Zm00001eb020090	Zm00001eb020090	-	2985
Zm00001d025526	chr10	122921142	122924157	Zm00001d025526	+	chr10	122921142	122924157	Zm00001eb423440	Zm00001eb423440	+	3015
Zm00001d029581	chr1	76954855	76956060	Zm00001d029581	-	chr1	76954855	76956060	Zm00001eb020570	Zm00001eb020570	-	1205
Zm00001d027729	chr1	12236546	12237813	Zm00001d027729	-	chr1	12236546	12237813	Zm00001eb004410	Zm00001eb004410	-	1267
Zm00001d024392	chr10	70358042	70359208	Zm00001d024392	-	chr10	70358042	70359136	Zm00001eb414450	Zm00001eb414450	-	1094
Zm00001d015628	chr5	101717500	101718603	Zm00001d015628	-	chr5	101717500	101718603	Zm00001eb234790	Zm00001eb234790	-	1103
Zm00001d047222	chr9	126434181	126435796	Zm00001d047222	+	chr9	126434181	126435590	Zm00001eb392600	Zm00001eb392600	+	1409
Zm00001d036875	chr6	112408774	112414159	Zm00001d036875	-	chr6	112408774	112414159	Zm00001eb276540	Zm00001eb276540	-	5385
Zm00001d004649	chr2	125575787	125577862	Zm00001d004649	+	chr2	125575787	125577862	Zm00001eb090480	Zm00001eb090480	+	2075
Zm00001d002789	chr2	22846419	22848299	Zm00001d002789	-	chr2	22846419	22848299	Zm00001eb075140	Zm00001eb075140	-	1880
Zm00001d021686	chr7	163713007	163717089	Zm00001d021686	+	chr7	163713007	163717089	Zm00001eb323280	Zm00001eb323280	+	4082
Zm00001d028178	chr1	25331343	25339170	Zm00001d028178	+	chr1	25336972	25337413	Zm00001eb008350	Zm00001eb008350	+	441
Zm00001d020454	chr7	116778804	116783055	Zm00001d020454	-	chr7	116778804	116783055	Zm00001eb312590	Zm00001eb312590	-	4251
Zm00001d011842	chr8	163905888	163907243	Zm00001d011842	+	chr8	163905888	163907243	Zm00001eb362730	Zm00001eb362730	+	1355
Zm00001d051216	chr4	150806004	150806618	Zm00001d051216	+	chr4	150805962	150806618	Zm00001eb185560	Zm00001eb185560	+	614
Zm00001d023229	chr10	857242	859674	Zm00001d023229	+	chr10	857242	859674	Zm00001eb404930	Zm00001eb404930	+	2432
Zm00001d018467	chr5	223879047	223879592	Zm00001d018467	+	chr5	223879047	223879592	Zm00001eb258740	Zm00001eb258740	+	545
Zm00001d020875	chr7	136530519	136531508	Zm00001d020875	+	chr7	136530519	136531508	Zm00001eb316270	Zm00001eb316270	+	989
Zm00001d037565	chr6	136646788	136651546	Zm00001d037565	-	chr6	136646788	136651546	Zm00001eb282550	Zm00001eb282550	-	4758
Zm00001d019291	chr7	25747447	25748274	Zm00001d019291	+	chr7	25747387	25748274	Zm00001eb304360	Zm00001eb304360	+	827
Zm00001d024541	chr10	79338853	79340529	Zm00001d024541	+	chr10	79338853	79340529	Zm00001eb415720	Zm00001eb415720	+	1676
Zm00001d020876	chr7	136533848	136534562	Zm00001d020876	+	chr7	136533848	136534588	Zm00001eb316280	Zm00001eb316280	+	714
Zm00001d003871	chr2	64707574	64708389	Zm00001d003871	-	chr2	64707574	64708389	Zm00001eb084720	Zm00001eb084720	-	815
Zm00001d025255	chr10	112975205	112977987	Zm00001d025255	-	chr10	112970484	112977918	Zm00001eb421270	Zm00001eb421270	-	2713
Zm00001d024243	chr10	61134534	61135913	Zm00001d024243	+	chr10	61134534	61135913	Zm00001eb413360	Zm00001eb413360	+	1379
Zm00001d009419	chr8	63901508	63902008	Zm00001d009419	-	chr8	63900547	63901969	Zm00001eb342450	Zm00001eb342450	-	461
Zm00001d049324	chr4	26757659	26761331	Zm00001d049324	+	chr4	26757659	26761331	Zm00001eb170720	Zm00001eb170720	+	3672
Zm00001d042371	chr3	164082873	164083463	Zm00001d042371	+	chr3	164082873	164083463	Zm00001eb143500	Zm00001eb143500	+	590
Zm00001d025614	chr10	125423515	125424570	Zm00001d025614	-	chr10	125423515	125424570	Zm00001eb424260	Zm00001eb424260	-	1055
Zm00001d002623	chr2	17264950	17266656	Zm00001d002623	-	chr2	17264950	17266656	Zm00001eb073590	Zm00001eb073590	-	1706
Zm00001d030819	chr1	164036449	164059246	Zm00001d030819	+	chr1	163983814	164059246	Zm00001eb029860	Zm00001eb029860	+	22797
Zm00001d008230	chr8	2197826	2199507	Zm00001d008230	+	chr8	2197826	2199507	Zm00001eb332650	Zm00001eb332650	+	1681
Zm00001d026197	chr10	142214459	142215591	Zm00001d026197	-	chr10	142214459	142215591	Zm00001eb429940	Zm00001eb429940	-	1132
Zm00001d021841	chr7	167985180	167986198	Zm00001d021841	-	chr7	167985180	167986198	Zm00001eb324740	Zm00001eb324740	-	1018
Zm00001d017178	chr5	187235498	187238130	Zm00001d017178	-	chr5	187235498	187238130	Zm00001eb246810	Zm00001eb246810	-	2632
Zm00001d018475	chr5	224033235	224041601	Zm00001d018475	+	chr5	224033229	224041601	Zm00001eb258850	Zm00001eb258850	+	8366
Zm00001d029164	chr1	60234935	60236656	Zm00001d029164	+	chr1	60234935	60236656	Zm00001eb016920	Zm00001eb016920	+	1721
Zm00001d036792	chr6	108157826	108158395	Zm00001d036792	+	chr6	108157826	108158395	Zm00001eb275710	Zm00001eb275710	+	569
Zm00001d020384	chr7	111912403	111918233	Zm00001d020384	-	chr7	111912403	111918233	Zm00001eb311960	Zm00001eb311960	-	5830
Zm00001d012045	chr8	168497608	168498507	Zm00001d012045	+	chr8	168497608	168498507	Zm00001eb364690	Zm00001eb364690	+	899
Zm00001d015867	chr5	126844259	126844903	Zm00001d015867	+	chr5	126844259	126844903	Zm00001eb236550	Zm00001eb236550	+	644
Zm00001d035422	chr6	20449930	20450487	Zm00001d035422	-	chr6	20449930	20450487	Zm00001eb263140	Zm00001eb263140	-	557
Zm00001d033882	chr1	279102607	279103179	Zm00001d033882	-	.	-1	-1	.	-1	.	0
Zm00001d033362	chr1	262292799	262295546	Zm00001d033362	+	chr1	262292799	262295546	Zm00001eb051740	Zm00001eb051740	+	2747
Zm00001d010940	chr8	134013155	134014681	Zm00001d010940	+	chr8	134013155	134014681	Zm00001eb354820	Zm00001eb354820	+	1526
Zm00001d040197	chr3	32208214	32209070	Zm00001d040197	-	chr3	32208744	32209070	Zm00001eb126970	Zm00001eb126970	-	326
Zm00001d009851	chr8	85187711	85190837	Zm00001d009851	+	chr8	85188235	85190947	Zm00001eb346130	Zm00001eb346130	+	2602
Zm00001d014699	chr5	59937446	59938329	Zm00001d014699	-	chr5	59937786	59939437	Zm00001eb227190	Zm00001eb227190	-	543
Zm00001d015477	chr5	92430939	92436812	Zm00001d015477	+	chr5	92430778	92436750	Zm00001eb233880	Zm00001eb233880	+	5811
Zm00001d022361	chr7	179587065	179588812	Zm00001d022361	-	.	-1	-1	.	-1	.	0
Zm00001d037543	chr6	135632851	135634285	Zm00001d037543	+	chr6	135631265	135634285	Zm00001eb282350	Zm00001eb282350	+	1434
Zm00001d020923	chr7	137950993	137955844	Zm00001d020923	+	chr7	137950993	137955844	Zm00001eb316580	Zm00001eb316580	+	4851
Zm00001d020533	chr7	122705071	122708538	Zm00001d020533	+	chr7	122705071	122708538	Zm00001eb313280	Zm00001eb313280	+	3467
Zm00001d023471	chr10	6624506	6626881	Zm00001d023471	+	.	-1	-1	.	-1	.	0
Zm00001d037540	chr6	135570588	135572806	Zm00001d037540	+	chr6	135570578	135572806	Zm00001eb282320	Zm00001eb282320	+	2218
Zm00001d028925	chr1	51188158	51188662	Zm00001d028925	+	chr1	51187905	51188662	Zm00001eb015080	Zm00001eb015080	+	504
Zm00001d046888	chr9	110753210	110753786	Zm00001d046888	-	chr9	110753210	110753878	Zm00001eb389190	Zm00001eb389190	-	576
Zm00001d040501	chr3	47741920	47742579	Zm00001d040501	-	chr3	47741920	47742579	Zm00001eb129300	Zm00001eb129300	-	659
Zm00001d038974	chr6	175350657	175354574	Zm00001d038974	-	chr6	175350657	175353601	Zm00001eb295510	Zm00001eb295510	-	2944
Zm00001d013146	chr5	5595846	5596444	Zm00001d013146	+	chr5	5595746	5596444	Zm00001eb213670	Zm00001eb213670	+	598
Zm00001d015759	chr5	116511485	116512223	Zm00001d015759	-	chr5	116511485	116512223	Zm00001eb235640	Zm00001eb235640	-	738
Zm00001d018247	chr5	219927751	219928605	Zm00001d018247	-	chr5	219927376	219928605	Zm00001eb256600	Zm00001eb256600	-	854
Zm00001d002613	chr2	16970732	16973037	Zm00001d002613	-	chr2	16970732	16973037	Zm00001eb073500	Zm00001eb073500	-	2305
Zm00001d035760	chr6	52387549	52388085	Zm00001d035760	-	chr6	52387549	52388268	Zm00001eb267570	Zm00001eb267570	-	536
Zm00001d004944	chr2	149654050	149655680	Zm00001d004944	+	chr2	149653969	149655680	Zm00001eb092970	Zm00001eb092970	+	1630
Zm00001d003117	chr2	32837634	32838857	Zm00001d003117	+	.	-1	-1	.	-1	.	0
Zm00001d034634	chr1	300063529	300064668	Zm00001d034634	-	chr1	300063529	300064668	Zm00001eb062500	Zm00001eb062500	-	1139
Zm00001d021239	chr7	147930869	147931327	Zm00001d021239	-	.	-1	-1	.	-1	.	0
Zm00001d041824	chr3	140266820	140267630	Zm00001d041824	-	chr3	140266419	140267630	Zm00001eb138680	Zm00001eb138680	-	810
Zm00001d039260	chr3	1587855	1591520	Zm00001d039260	+	chr3	1587855	1591520	Zm00001eb118900	Zm00001eb118900	+	3665
Zm00001d011135	chr8	139640516	139648761	Zm00001d011135	-	chr8	139640516	139648761	Zm00001eb356450	Zm00001eb356450	-	8245
Zm00001d039764	chr3	14893111	14894388	Zm00001d039764	-	chr3	14893111	14894373	Zm00001eb123570	Zm00001eb123570	-	1262
Zm00001d016027	chr5	139575035	139575943	Zm00001d016027	-	chr5	139575035	139575886	Zm00001eb237620	Zm00001eb237620	-	851
Zm00001d012799	chr5	365088	365650	Zm00001d012799	+	chr5	365088	365514	Zm00001eb210270	Zm00001eb210270	+	426
Zm00001d040362	chr3	40536987	40540740	Zm00001d040362	+	chr3	40536987	40540740	Zm00001eb128310	Zm00001eb128310	+	3753
Zm00001d049364	chr4	28364797	28365324	Zm00001d049364	+	chr4	28364713	28365324	Zm00001eb171050	Zm00001eb171050	+	527
Zm00001d038842	chr6	172955130	172956407	Zm00001d038842	+	chr6	172954640	172956407	Zm00001eb294170	Zm00001eb294170	+	1277
